obstacle_width,obstacle_height,dino_position_y,distanceFromNextObstacle,speed,label
565,300,310,485.1030818290067,45,Run
520,300,276,440.65405932545315,45,Jump
475,300,245,398.81073205218536,45,Jump
430,300,217,359.70682506730395,45,Jump
385,300,192,323.55679563254427,45,Jump
340,300,170,290.68883707497264,45,Jump
295,300,152,261.01532522057016,45,Jump
250,300,137,235.51857676200407,45,Jump
205,300,125,215.05813167606567,45,Jump
160,300,116,200.63897926375125,45,Jump
115,300,110,193.19679086361657,45,Jump
70,300,108,192.26024029944412,45,Jump
25,300,109,198.76116320851014,45,Jump
-20,300,113,212.05895406702354,45,Jump
-65,300,120,231.1384866265244,45,Jump
1100,325,130,1038.4724358402586,45,Jump
1055,325,144,991.6582072468316,45,Jump
1010,325,161,944.3495115686776,45,Jump
965,325,181,896.6387232324956,45,Jump
920,325,204,848.6701361542068,45,Jump
875,325,230,800.6559810555342,45,Jump
830,325,260,752.8113973632439,45,Jump
785,325,293,705.725867458463,45,Jump
740,325,310,660.1704325399616,45,Run
695,325,310,615.1828996322963,45,Run
650,325,310,570.1973342624464,45,Run
605,325,310,525.2142420003479,45,Run
560,325,310,480.23431780746364,45,Run
515,325,276,437.75107081536646,45,Jump
470,325,245,398.1205847478877,45,Jump
425,325,217,361.5093359790311,45,Jump
380,325,192,328.16002194051606,45,Jump
335,325,170,298.41246622753545,45,Jump
290,325,152,272.0827080135744,45,Jump
245,325,137,250.13796193301008,45,Jump
200,325,125,233.23807579381202,45,Jump
155,325,116,222.0495440211486,45,Jump
110,325,110,217.0829334609241,45,Jump
65,325,108,217.51781536232843,45,Jump
20,325,109,224.17850030723287,45,Jump
-25,325,113,236.57768280207665,45,Jump
1100,300,120,1035.760590097924,45,Jump
1055,300,130,989.709553353912,45,Jump
1010,300,144,942.9931070797919,45,Jump
965,300,161,895.8493176868529,45,Jump
920,300,181,848.3872936342223,45,Jump
875,300,204,800.7752493677611,45,Jump
830,300,230,753.2595834106593,45,Jump
785,300,260,706.1338400048535,45,Jump
740,300,293,660.0371201682524,45,Jump
695,300,310,615.0812954398792,45,Run
650,300,310,570.087712549569,45,Run
605,300,276,525.5482851270662,45,Jump
560,300,245,483.1407662369219,45,Jump
515,300,217,442.84760358389656,45,Jump
470,300,192,404.67764949401396,45,Jump
425,300,170,368.6800781165155,45,Jump
380,300,152,334.5205524328812,45,Jump
335,300,137,302.6450065671,45,Jump
290,300,125,273.3587386567329,45,Jump
245,300,116,247.14570601165622,45,Jump
200,300,110,224.72205054244233,45,Jump
155,300,108,206.1286006356226,45,Jump
110,300,109,193.3416664870767,45,Jump
65,300,113,187.6006396577581,45,Jump
20,300,120,189.73665961010275,45,Jump
-25,300,130,199.81241202688085,45,Jump
-70,300,144,216.4162655624572,45,Jump
-115,300,161,239.47024867402632,45,Jump
1100,300,181,1026.918205116649,45,Jump
1055,300,204,979.7147544055872,45,Jump
1010,300,230,932.6306878931231,45,Jump
965,300,260,885.9034936154163,45,Jump
920,300,293,840.0291661603185,45,Jump
875,300,310,795.0628905941969,45,Run
830,300,310,750.066663703967,45,Run
785,300,310,705.0709184188496,45,Run
740,300,310,660.07575322837,45,Run
695,300,310,615.0812954398792,45,Run
650,300,310,570.087712549569,45,Run
605,300,310,525.0952294584288,45,Run
560,300,310,480.10415536631217,45,Run
515,300,276,435.66156589719964,45,Jump
470,300,245,393.8591118661596,45,Jump
425,300,217,354.8436275319031,45,Jump
380,300,192,318.84792613407416,45,Jump
335,300,170,286.2254356272342,45,Jump
290,300,152,256.9124364447934,45,Jump
245,300,137,231.93533581582605,45,Jump
200,300,125,212.19095173922943,45,Jump
155,300,116,198.69826370655582,45,Jump
110,300,110,192.35384061671346,45,Jump
65,300,108,192.5850461484484,45,Jump
20,300,109,200.2023975880409,46,Jump
-26,300,113,214.9534833400008,46,Jump
1100,300,120,1035.760590097924,46,Jump
1054,300,130,988.7244307692614,46,Jump
1008,300,144,941.020722407323,46,Jump
962,300,161,892.8857709696128,46,Jump
916,300,181,844.4270246741278,46,Jump
870,300,204,795.811535478093,46,Jump
824,300,230,747.2857552502925,46,Jump
778,300,260,699.1451923599275,46,Jump
732,300,293,652.0375756043512,46,Jump
686,300,310,606.0825026347486,46,Run
640,300,310,560.0892785976179,46,Run
594,300,310,514.0972670613996,46,Run
548,300,310,468.10682541488325,46,Run
502,300,276,422.6819134999746,46,Jump
456,300,245,380.00131578719567,46,Jump
410,300,217,340.27782766439543,46,Jump
364,300,192,303.84206423732707,46,Jump
318,300,170,271.189970316013,46,Jump
272,300,152,242.42112119202815,46,Jump
226,300,137,218.82641522448793,46,Jump
180,300,125,201.55644370746373,46,Jump
134,300,116,191.7602670002313,46,Jump
88,300,110,190.16834647227702,46,Jump
42,300,108,195.72429588581997,46,Jump
-4,300,109,208.65521800328887,46,Jump
-50,300,113,227.74766738651792,46,Jump
1100,290,120,1034.0696301506973,46,Jump
1054,290,130,987.0542031722473,46,Jump
1008,290,144,939.4147114027968,46,Jump
962,290,161,891.3837557415998,46,Jump
916,290,181,843.075915917422,46,Jump
870,290,204,794.6672259505862,46,Jump
824,290,230,746.4154339240314,46,Jump
778,290,260,698.6444016808551,46,Jump
732,290,293,652.006901803961,46,Jump
686,290,310,606.3299431827526,46,Run
640,290,310,560.357029044876,46,Run
594,290,310,514.3889578908163,46,Run
548,290,276,468.20935488304804,46,Jump
502,290,245,424.39250700265666,46,Jump
456,290,217,383.020887158912,46,Jump
410,290,192,344.24409944107975,46,Jump
364,290,170,308.3115307606902,46,Jump
318,290,152,275.1145216087293,46,Jump
272,290,137,245.50560075077718,46,Jump
226,290,125,220.32022149589446,46,Jump
180,290,116,200.6888138387389,46,Jump
134,290,110,187.92551716038992,46,Jump
88,290,108,182.17573932881405,46,Jump
42,290,109,184.94593804677083,46,Jump
-4,290,113,195.92090240706835,46,Jump
-50,290,120,214.00934559032697,46,Jump
-96,290,130,237.8570999570961,46,Jump
1100,325,144,1035.9348435109227,46,Jump
1054,325,161,987.7104838969767,46,Jump
1008,325,181,939.1059578130681,46,Jump
962,325,204,890.2611976268538,46,Jump
916,325,230,841.3804133684121,46,Jump
870,325,260,792.6695402246764,46,Jump
824,325,293,744.6878540704151,46,Jump
778,325,310,698.1611561810067,46,Run
732,325,310,652.1725231869249,46,Run
686,325,310,606.1856151378058,46,Run
640,325,310,560.2008568361887,46,Run
594,325,310,514.2188250151875,46,Run
548,325,310,468.2403229112162,46,Run
502,325,310,422.26650352591315,46,Run
456,325,276,379.17937707633837,46,Jump
410,325,245,339.5585369269929,46,Jump
364,325,217,303.84206423732707,46,Jump
318,325,192,272.6407893181063,46,Jump
272,325,170,246.75696545386515,46,Jump
226,325,152,226.37358503146962,46,Jump
180,325,137,212.94130646729863,46,Jump
134,325,125,207.16177253537873,46,Jump
88,325,116,209.15305400591214,46,Jump
42,325,110,218.3323155192561,46,Jump
-4,325,108,232.69078194032525,46,Jump
-50,325,109,252.10315349078837,46,Jump
1100,300,113,1037.0,46,Jump
1054,300,120,990.4928066371809,46,Jump
1008,300,130,943.4426320662004,46,Jump
962,300,144,895.6896784043009,46,Jump
916,300,161,847.4768433414567,46,Jump
870,300,181,798.9123856844378,46,Jump
824,300,204,750.1679811882136,46,Jump
778,300,230,701.5012473260472,46,Jump
732,300,260,653.2258414974104,46,Jump
686,300,293,606.0404276943907,46,Jump
640,300,310,560.0892785976179,46,Run
594,300,310,514.0972670613996,46,Run
548,300,310,468.10682541488325,46,Run
502,300,276,422.6819134999746,46,Jump
456,300,245,380.00131578719567,46,Jump
410,300,217,340.27782766439543,46,Jump
364,300,192,303.84206423732707,46,Jump
318,300,170,271.189970316013,46,Jump
272,300,152,242.42112119202815,46,Jump
226,300,137,218.82641522448793,47,Jump
179,300,125,201.06217943710845,47,Jump
132,300,116,191.2066944434739,47,Jump
85,300,110,190.06577808748213,47,Jump
38,300,108,196.5400722499104,47,Jump
-9,300,109,210.71782079359116,47,Jump
-56,300,113,231.22499864850255,47,Jump
1100,325,120,1040.396559010073,47,Jump
1053,325,130,992.3477213154671,47,Jump
1006,325,144,943.5237145933323,47,Jump
959,325,161,894.1683286719565,47,Jump
912,325,181,844.3695873253607,47,Jump
865,325,204,794.2707346994474,47,Jump
818,325,230,744.0893763520617,47,Jump
771,325,260,694.050430444359,47,Jump
724,325,293,644.7945409198189,47,Jump
677,325,310,597.1884124796796,47,Run
630,325,310,550.2045074333724,47,Run
583,325,310,503.2236083492109,47,Run
536,325,310,456.2466438232724,47,Run
489,325,310,409.27496869464176,47,Run
442,325,276,365.301245549478,47,Jump
395,325,245,325.0,47,Jump
348,325,217,288.9429009337312,47,Jump
301,325,192,257.93410011086166,47,Jump
254,325,170,233.02574965011914,47,Jump
207,325,152,214.61127649776466,47,Jump
160,325,137,204.31348462595415,47,Jump
113,325,125,202.70421801235415,47,Jump
66,325,116,209.46837470128995,47,Jump
19,325,110,223.48601745970598,47,Jump
-28,325,108,242.39018131929353,47,Jump
1100,300,109,1037.7287699587016,47,Jump
1053,300,113,990.8067420037067,47,Jump
1006,300,120,943.3323910478215,47,Jump
959,300,130,895.2882217476113,47,Jump
912,300,144,846.4986709971847,47,Jump
865,300,161,797.2113897831616,47,Jump
818,300,181,747.5326079844276,47,Jump
771,300,204,697.636724950744,47,Jump
724,300,230,647.7931768705193,47,Jump
677,300,260,598.3385329393386,47,Jump
630,300,293,550.0445436507847,47,Jump
583,300,310,503.09939375833085,47,Run
536,300,276,456.63114217057074,47,Jump
489,300,245,412.68147523241214,47,Jump
442,300,217,371.3933225032459,47,Jump
395,300,192,333.0,47,Jump
348,300,170,297.8657415682441,47,Jump
301,300,152,265.9793225045887,47,Jump
254,300,137,238.42189496772312,47,Jump
207,300,125,216.22673285234646,47,Jump
160,300,116,200.63897926375125,47,Jump
113,300,110,192.84449693989197,47,Jump
66,300,108,192.50974001333023,47,Jump
19,300,109,200.50436404228213,47,Jump
-28,300,113,215.94675269612182,47,Jump
-75,300,120,237.53947040439405,47,Jump
1100,300,130,1034.0696301506973,47,Jump
1053,300,144,985.4263036879014,47,Jump
1006,300,161,936.3743909355916,47,Jump
959,300,181,887.0186018342569,47,Jump
912,300,204,837.5201490113536,47,Jump
865,300,230,788.1148393476676,47,Jump
818,300,260,739.083215883029,47,Jump
771,300,293,691.0354549514808,47,Jump
724,300,310,644.0776350720463,47,Run
677,300,310,597.0837462199084,47,Run
630,300,310,550.0909015790027,47,Run
583,300,276,503.572239107757,47,Jump
536,300,245,459.3049096188718,47,Jump
489,300,217,417.3367944478416,47,Jump
442,300,192,377.76712403278293,47,Jump
395,300,170,340.77118422777477,47,Jump
348,300,152,306.15028989043924,47,Jump
301,300,137,274.60881267723363,47,Jump
254,300,125,246.78127967899024,47,Jump
207,300,116,223.57325421436258,47,Jump
160,300,110,206.15528128088303,47,Jump
113,300,108,194.81529714065064,47,Jump
66,300,109,191.51240168720145,47,Jump
19,300,113,196.69773765857096,47,Jump
-28,300,120,209.91426821443082,47,Jump
1100,325,130,1038.4724358402586,47,Jump
1053,325,144,989.6918712407413,47,Jump
1006,325,161,940.4105486435167,47,Jump
959,325,181,890.7171268141194,47,Jump
912,325,204,840.7526390086445,47,Jump
865,325,230,790.7275131168765,47,Jump
818,325,260,740.8569362569267,47,Jump
771,325,293,691.740558302027,47,Jump
724,325,310,644.1746657545607,47,Run
677,325,310,597.1884124796796,47,Run
630,325,310,550.2045074333724,47,Run
583,325,310,503.2236083492109,47,Run
536,325,310,456.2466438232724,47,Run
489,325,276,411.92475040958635,47,Jump
442,325,245,370.7344062802912,47,Jump
395,325,217,333.0,47,Jump
348,325,192,299.18723234790616,47,Jump
301,325,170,269.937029693964,48,Jump
253,325,152,244.65894629054543,48,Jump
205,325,137,225.7631502260721,48,Jump
157,325,125,214.3105223734943,48,Jump
109,325,116,211.00236965494014,48,Jump
61,325,110,215.83790213954546,48,Jump
13,325,108,227.1079038695043,48,Jump
-35,325,109,244.70594598415462,48,Jump
1100,325,113,1041.7984449978796,48,Jump
1052,325,120,993.3826050419848,48,Jump
1004,325,130,944.352158889892,48,Jump
956,325,144,894.5037730496166,48,Jump
908,325,161,844.0853037460136,48,Jump
860,325,181,793.1809377437156,48,Jump
812,325,204,741.9332854104875,48,Jump
764,325,230,690.5657101246774,48,Jump
716,325,260,639.312912430212,48,Jump
668,325,293,588.8701045222112,48,Jump
620,325,310,540.2082931610732,48,Run
572,325,310,492.22860542638114,48,Run
524,325,310,444.25330612163145,48,Run
476,325,276,399.02004962156974,48,Jump
428,325,245,357.07702250354896,48,Jump
380,325,217,318.84792613407416,48,Jump
332,325,192,284.9438541186667,48,Jump
284,325,170,256.20499604808646,48,Jump
236,325,152,232.94849216082082,48,Jump
188,325,137,216.81328372588243,48,Jump
140,325,125,208.806130178211,48,Jump
92,325,116,209.34421415458323,48,Jump
44,325,110,217.99311915746333,48,Jump
-4,325,108,232.69078194032525,48,Jump
-52,325,109,253.14027731674784,48,Jump
-100,325,113,278.10789273229915,48,Jump
1100,325,120,1040.396559010073,48,Jump
1052,325,130,991.3672377076015,48,Jump
1004,325,144,941.5609380172905,48,Jump
956,325,161,891.2193893761513,48,Jump
908,325,181,840.4284621548701,48,Jump
860,325,204,789.3294622652825,48,Jump
812,325,230,738.1388758221585,48,Jump
764,325,260,687.0815089929288,48,Jump
716,325,293,636.8045225970054,48,Jump
668,325,310,588.1912954133204,48,Run
620,325,310,540.2082931610732,48,Run
572,325,310,492.22860542638114,48,Run
524,325,276,446.6956458261038,48,Jump
476,325,245,404.0,48,Jump
428,325,217,364.37343481653545,48,Jump
380,325,192,328.16002194051606,48,Jump
332,325,170,295.8530040408581,48,Jump
284,325,152,267.47897113605023,48,Jump
236,325,137,244.29490375363952,48,Jump
188,325,125,227.29716232280595,48,Jump
140,325,116,217.44194627532195,48,Jump
92,325,110,215.3346233191495,48,Jump
44,325,108,219.9659064491586,48,Jump
-4,325,109,231.7584949899356,48,Jump
-52,325,113,249.73586046060746,48,Jump
1100,325,120,1040.396559010073,48,Jump
1052,325,130,991.3672377076015,48,Jump
1004,325,144,941.5609380172905,48,Jump
956,325,161,891.2193893761513,48,Jump
908,325,181,840.4284621548701,48,Jump
860,325,204,789.3294622652825,48,Jump
812,325,230,738.1388758221585,48,Jump
764,325,260,687.0815089929288,48,Jump
716,325,293,636.8045225970054,48,Jump
668,325,310,588.1912954133204,48,Run
620,325,276,542.2185906071462,48,Jump
572,325,245,498.46163342829107,48,Jump
524,325,217,456.9463863518345,48,Jump
476,325,192,417.7379561399706,48,Jump
428,325,170,380.9580029347067,48,Jump
380,325,152,346.30766667805665,48,Jump
332,325,137,314.40101781005734,48,Jump
284,325,125,285.68514137070554,48,Jump
236,325,116,260.8006901831358,48,Jump
188,325,110,240.6013300046365,48,Jump
140,325,108,225.14217730136662,48,Jump
92,325,109,216.33307652783935,48,Jump
44,325,113,215.0348808914498,48,Jump
-4,325,120,221.54232101339014,48,Jump
-52,325,130,235.47611343828487,48,Jump
-100,325,144,255.266527378738,48,Jump
1100,325,161,1033.1001887522816,48,Jump
1052,325,181,982.6087726048451,48,Jump
1004,325,204,931.8889418809518,48,Jump
956,325,230,881.1361983257752,48,Jump
908,325,260,830.5474098448565,48,Jump
860,325,293,780.6561342870496,48,Jump
812,325,310,732.1536723939859,48,Run
764,325,310,684.1644539144079,48,Run
716,325,310,636.1768622010707,48,Run
668,325,310,588.1912954133204,48,Run
620,325,310,540.2082931610732,48,Run
572,325,276,494.43401986513834,48,Jump
524,325,245,451.14964257993154,48,Jump
476,325,217,410.4631530356897,48,Jump
428,325,192,372.5493255932696,48,Jump
380,325,170,337.6758800980609,49,Jump
331,325,152,304.8442225137291,49,Jump
282,325,137,275.9492707002503,49,Jump
233,325,125,251.81143738917024,49,Jump
184,325,116,233.44592521609795,49,Jump
135,325,110,221.92341021172146,49,Jump
86,325,108,217.0829334609241,49,Jump
37,325,109,220.238507078122,49,Jump
-12,325,113,231.10170921046864,49,Jump
-61,325,120,248.80916381837707,49,Jump
1100,300,130,1034.0696301506973,49,Jump
1051,300,144,983.4515748118969,49,Jump
1002,300,161,932.4188972773986,49,Jump
953,300,181,881.0732092170321,49,Jump
904,300,204,829.5733843367927,49,Jump
855,300,230,778.1548689046416,49,Jump
806,300,260,727.1010933838568,49,Jump
757,300,293,677.0361881022313,49,Jump
708,300,310,628.0796127880604,49,Run
659,300,310,579.0863493469692,49,Run
610,300,310,530.0943312279429,49,Run
561,300,310,481.10393887391945,49,Run
512,300,310,432.11572524035734,49,Run
463,300,310,383.13052606128895,49,Run
414,300,310,334.1496670655232,49,Run
365,300,276,286.0087411251621,49,Jump
316,300,245,242.32416305436814,49,Jump
267,300,217,204.59227746911662,49,Jump
218,300,192,175.2369823981228,49,Jump
169,300,170,157.54681843820268,49,Jump
120,300,152,153.3101431738944,49,Jump
71,300,137,163.24827717314508,49,Jump
22,300,125,184.36105879496353,49,Jump
-27,300,116,212.8497122384712,49,Jump
-76,300,110,245.8373446000424,49,Jump
1100,250,108,1029.836880287359,49,Jump
1051,250,109,981.183978670667,49,Jump
1002,250,113,932.1228459811507,49,Jump
953,250,120,882.62619494325,49,Jump
904,250,130,832.6920198969124,49,Jump
855,250,144,782.2154434681023,49,Jump
806,250,161,731.4348911557337,49,Jump
757,250,181,680.5071638124025,49,Jump
708,250,204,629.6824596572466,49,Jump
659,250,230,579.3453201675146,49,Jump
610,250,260,530.0943312279429,49,Jump
561,250,293,482.9182125370713,49,Jump
512,250,310,436.1467642892699,49,Run
463,250,310,387.6712524807585,49,Run
414,250,310,339.3464306575214,49,Run
365,250,310,291.247317584214,49,Run
316,250,310,243.50770008359078,49,Run
267,250,310,196.38991827484423,49,Run
218,250,310,150.47923444781344,49,Run
169,250,340,126.57408897558773,49,Duck
120,250,340,98.48857801796105,49,Duck
71,250,340,90.44888059008801,49,Duck
22,250,340,107.07007051459338,49,Duck
